Vin, Vout, TC, Iin, Iout
+4.00214480E+01, +4.92530220E+00, +8.53930000E+01, +7.68666800E-02, +5.00842700E-01
+4.00224920E+01, +4.92524990E+00, +8.54330000E+01, +7.68679900E-02, +5.00854480E-01
+4.00210570E+01, +4.92528910E+00, +8.54870000E+01, +7.68666800E-02, +5.00833540E-01
+4.00218400E+01, +4.92534130E+00, +8.54080000E+01, +7.68719200E-02, +5.00840090E-01
+4.00214480E+01, +4.92526300E+00, +8.54080000E+01, +7.68653700E-02, +5.00846630E-01
+4.00217090E+01, +4.92527610E+00, +8.55330000E+01, +7.68732300E-02, +5.00850560E-01
+4.00222310E+01, +4.92535440E+00, +8.54680000E+01, +7.68706100E-02, +5.00842700E-01
+4.00214480E+01, +4.92540660E+00, +8.55420000E+01, +7.68706100E-02, +5.00842700E-01
+4.00227530E+01, +4.92549800E+00, +8.55200000E+01, +7.68797700E-02, +5.00849250E-01
+4.00210570E+01, +4.92535440E+00, +8.55320000E+01, +7.68666800E-02, +5.00844010E-01
+4.00221010E+01, +4.92545890E+00, +8.55420000E+01, +7.68666800E-02, +5.00842700E-01
+4.00226230E+01, +4.92530220E+00, +8.55700000E+01, +7.68588300E-02, +5.00833540E-01
+4.00228840E+01, +4.92538050E+00, +8.55610000E+01, +7.68588300E-02, +5.00853170E-01
+4.00218400E+01, +4.92543280E+00, +8.55360000E+01, +7.68666800E-02, +5.00834850E-01
+4.00201430E+01, +4.92534130E+00, +8.55640000E+01, +7.68745400E-02, +5.00844010E-01
+4.00223620E+01, +4.92508020E+00, +8.55820000E+01, +7.68627600E-02, +5.00846630E-01
+4.00234060E+01, +4.92543280E+00, +8.55700000E+01, +7.68679900E-02, +5.00851870E-01
+4.00217090E+01, +4.92552420E+00, +8.54750000E+01, +7.68745400E-02, +5.00847940E-01
+4.00228840E+01, +4.92532830E+00, +8.54910000E+01, +7.68719200E-02, +5.00863650E-01
+4.00232750E+01, +4.92535440E+00, +8.54720000E+01, +7.68706100E-02, +5.00853170E-01
+4.00224920E+01, +4.92517160E+00, +8.54130000E+01, +7.68653700E-02, +5.00849250E-01
+4.00230140E+01, +4.92527610E+00, +8.54220000E+01, +7.68614500E-02, +5.00851870E-01
+4.00219700E+01, +4.92515850E+00, +8.54190000E+01, +7.68601400E-02, +5.00845320E-01
+4.00226230E+01, +4.92524990E+00, +8.54160000E+01, +7.68693000E-02, +5.00850560E-01
+4.00228840E+01, +4.92501490E+00, +8.53990000E+01, +7.68575200E-02, +5.00841390E-01
+4.00217090E+01, +4.92497570E+00, +8.54670000E+01, +7.68627600E-02, +5.00845320E-01
+4.00227530E+01, +4.92509320E+00, +8.55280000E+01, +7.68601400E-02, +5.00855790E-01
+4.00217090E+01, +4.92514550E+00, +8.54480000E+01, +7.68719200E-02, +5.00862340E-01
+4.00224920E+01, +4.92517160E+00, +8.54110000E+01, +7.68653700E-02, +5.00867570E-01
+4.00232750E+01, +4.92518460E+00, +8.54080000E+01, +7.68679900E-02, +5.00863650E-01
+4.00217090E+01, +4.92510630E+00, +8.54770000E+01, +7.68666800E-02, +5.00854480E-01
+4.00232750E+01, +4.92519770E+00, +8.54550000E+01, +7.68693000E-02, +5.00857100E-01
+4.00228840E+01, +4.92522380E+00, +8.55110000E+01, +7.68640600E-02, +5.00864960E-01
+4.00232750E+01, +4.92544580E+00, +8.55710000E+01, +7.68614500E-02, +5.00859720E-01
+4.00228840E+01, +4.92530220E+00, +8.54700000E+01, +7.68575200E-02, +5.00853170E-01
+4.00219700E+01, +4.92518460E+00, +8.54390000E+01, +7.68614500E-02, +5.00854480E-01
+4.00232750E+01, +4.92526300E+00, +8.54860000E+01, +7.68706100E-02, +5.00875430E-01
+4.00221010E+01, +4.92528910E+00, +8.55360000E+01, +7.68640600E-02, +5.00889820E-01
+4.00223620E+01, +4.92535440E+00, +8.55330000E+01, +7.68745400E-02, +5.00871500E-01
+4.00230140E+01, +4.92541970E+00, +8.55580000E+01, +7.68614500E-02, +5.00858410E-01
+4.00231450E+01, +4.92527610E+00, +8.55620000E+01, +7.68679900E-02, +5.00863650E-01
+4.00239280E+01, +4.92530220E+00, +8.55190000E+01, +7.68640600E-02, +5.00872810E-01
+4.00234060E+01, +4.92526300E+00, +8.54720000E+01, +7.68679900E-02, +5.00870190E-01
+4.00244500E+01, +4.92532830E+00, +8.53810000E+01, +7.68653700E-02, +5.00868880E-01
+4.00239280E+01, +4.92543280E+00, +8.55160000E+01, +7.68745400E-02, +5.00858410E-01
+4.00230140E+01, +4.92527610E+00, +8.55380000E+01, +7.68810800E-02, +5.00867570E-01
+4.00232750E+01, +4.92517160E+00, +8.55190000E+01, +7.68588300E-02, +5.00868880E-01
+4.00224920E+01, +4.92547190E+00, +8.55060000E+01, +7.68614500E-02, +5.00884590E-01
+4.00232750E+01, +4.92540660E+00, +8.55530000E+01, +7.68679900E-02, +5.00875430E-01
+4.00239280E+01, +4.92526300E+00, +8.55660000E+01, +7.68601400E-02, +5.00868880E-01
+4.00222310E+01, +4.92524990E+00, +8.55530000E+01, +7.68719200E-02, +5.00880660E-01
+4.00230140E+01, +4.92521080E+00, +8.55940000E+01, +7.68719200E-02, +5.00883280E-01
+4.00228840E+01, +4.92551110E+00, +8.55880000E+01, +7.68666800E-02, +5.00866260E-01
+4.00232750E+01, +4.92534130E+00, +8.55910000E+01, +7.68706100E-02, +5.00864960E-01
+4.00234060E+01, +4.92539360E+00, +8.55190000E+01, +7.68863200E-02, +5.00866260E-01
+4.00223620E+01, +4.92536750E+00, +8.54900000E+01, +7.68758500E-02, +5.00879350E-01
+4.00235360E+01, +4.92522380E+00, +8.54760000E+01, +7.68679900E-02, +5.00875430E-01
+4.00227530E+01, +4.92514550E+00, +8.54710000E+01, +7.68693000E-02, +5.00859720E-01
+4.00230140E+01, +4.92510630E+00, +8.54500000E+01, +7.68627600E-02, +5.00866260E-01
+4.00249720E+01, +4.92504100E+00, +8.54590000E+01, +7.68640600E-02, +5.00868880E-01
+4.00231450E+01, +4.92509320E+00, +8.52900000E+01, +7.68640600E-02, +5.00885900E-01
+4.00232750E+01, +4.92526300E+00, +8.53500000E+01, +7.68745400E-02, +5.00868880E-01
+4.00227530E+01, +4.92509320E+00, +8.53550000E+01, +7.68549000E-02, +5.00878040E-01
+4.00231450E+01, +4.92506710E+00, +8.53000000E+01, +7.68627600E-02, +5.00880660E-01
+4.00245810E+01, +4.92519770E+00, +8.54190000E+01, +7.68758500E-02, +5.00863650E-01
+4.00235360E+01, +4.92536750E+00, +8.54920000E+01, +7.68601400E-02, +5.00879350E-01
+4.00243200E+01, +4.92526300E+00, +8.54190000E+01, +7.68601400E-02, +5.00857100E-01
+4.00236670E+01, +4.92522380E+00, +8.53530000E+01, +7.68614500E-02, +5.00857100E-01
+4.00235360E+01, +4.92544580E+00, +8.54410000E+01, +7.68837000E-02, +5.00876740E-01
+4.00248420E+01, +4.92535440E+00, +8.53560000E+01, +7.68640600E-02, +5.00889820E-01
+4.00234060E+01, +4.92518460E+00, +8.51930000E+01, +7.68640600E-02, +5.00870190E-01
+4.00240590E+01, +4.92521080E+00, +8.53440000E+01, +7.68653700E-02, +5.00876740E-01
+4.00223620E+01, +4.92515850E+00, +8.53490000E+01, +7.68640600E-02, +5.00864960E-01
+4.00232750E+01, +4.92514550E+00, +8.52580000E+01, +7.68601400E-02, +5.00861030E-01
+4.00247110E+01, +4.92497570E+00, +8.51680000E+01, +7.68627600E-02, +5.00861030E-01
+4.00231450E+01, +4.92506710E+00, +8.51620000E+01, +7.68614500E-02, +5.00858410E-01
+4.00244500E+01, +4.92510630E+00, +8.51300000E+01, +7.68549000E-02, +5.00851870E-01
+4.00227530E+01, +4.92506710E+00, +8.51960000E+01, +7.68575200E-02, +5.00842700E-01
+4.00239280E+01, +4.92521080E+00, +8.52970000E+01, +7.68693000E-02, +5.00868880E-01
+4.00240590E+01, +4.92521080E+00, +8.52090000E+01, +7.68588300E-02, +5.00866260E-01
+4.00231450E+01, +4.92517160E+00, +8.51840000E+01, +7.68601400E-02, +5.00868880E-01
+4.00234060E+01, +4.92527610E+00, +8.51830000E+01, +7.68627600E-02, +5.00853170E-01
+4.00230140E+01, +4.92526300E+00, +8.52560000E+01, +7.68679900E-02, +5.00870190E-01
+4.00230140E+01, +4.92510630E+00, +8.52350000E+01, +7.68640600E-02, +5.00864960E-01
+4.00241890E+01, +4.92506710E+00, +8.51380000E+01, +7.68666800E-02, +5.00878040E-01
+4.00234060E+01, +4.92484510E+00, +8.52100000E+01, +7.68470500E-02, +5.00872810E-01
+4.00239280E+01, +4.92502800E+00, +8.50840000E+01, +7.68535900E-02, +5.00847940E-01
+4.00235360E+01, +4.92493650E+00, +8.51370000E+01, +7.68562100E-02, +5.00870190E-01
+4.00240590E+01, +4.92466230E+00, +8.51880000E+01, +7.68614500E-02, +5.00855790E-01
+4.00260160E+01, +4.92517160E+00, +8.51560000E+01, +7.68535900E-02, +5.00862340E-01
+4.00236670E+01, +4.92509320E+00, +8.51290000E+01, +7.68549000E-02, +5.00861030E-01
+4.00245810E+01, +4.92498880E+00, +8.52100000E+01, +7.68562100E-02, +5.00858410E-01
+4.00234060E+01, +4.92496270E+00, +8.51780000E+01, +7.68549000E-02, +5.00864960E-01
+4.00248420E+01, +4.92491040E+00, +8.51820000E+01, +7.68522800E-02, +5.00864960E-01
+4.00248420E+01, +4.92481900E+00, +8.51690000E+01, +7.68418100E-02, +5.00881970E-01
+4.00241890E+01, +4.92498880E+00, +8.50240000E+01, +7.68575200E-02, +5.00874120E-01
+4.00236670E+01, +4.92484510E+00, +8.50460000E+01, +7.68522800E-02, +5.00874120E-01
+4.00237980E+01, +4.92491040E+00, +8.49710000E+01, +7.68418100E-02, +5.00870190E-01
+4.00234060E+01, +4.92492350E+00, +8.49860000E+01, +7.68653700E-02, +5.00874120E-01
+4.00237980E+01, +4.92461010E+00, +8.50810000E+01, +7.68601400E-02, +5.00864960E-01
+4.00243200E+01, +4.92481900E+00, +8.51030000E+01, +7.68509800E-02, +5.00871500E-01
+4.00249720E+01, +4.92476680E+00, +8.51520000E+01, +7.68627600E-02, +5.00867570E-01
+4.00243200E+01, +4.92480600E+00, +8.51030000E+01, +7.68535900E-02, +5.00863650E-01
+4.00248420E+01, +4.92488430E+00, +8.51450000E+01, +7.68614500E-02, +5.00868880E-01
+4.00232750E+01, +4.92470150E+00, +8.50120000E+01, +7.68496700E-02, +5.00866260E-01
+4.00241890E+01, +4.92466230E+00, +8.51250000E+01, +7.68509800E-02, +5.00864960E-01
+4.00247110E+01, +4.92492350E+00, +8.51140000E+01, +7.68470500E-02, +5.00861030E-01
+4.00236670E+01, +4.92455790E+00, +8.49950000E+01, +7.68483600E-02, +5.00857100E-01
+4.00241890E+01, +4.92472760E+00, +8.49810000E+01, +7.68549000E-02, +5.00859720E-01
+4.00228840E+01, +4.92474070E+00, +8.49780000E+01, +7.68470500E-02, +5.00864960E-01
+4.00239280E+01, +4.92462310E+00, +8.50320000E+01, +7.68418100E-02, +5.00863650E-01
+4.00244500E+01, +4.92444030E+00, +8.50250000E+01, +7.68405000E-02, +5.00867570E-01
+4.00243200E+01, +4.92475370E+00, +8.50440000E+01, +7.68522800E-02, +5.00858410E-01
+4.00249720E+01, +4.92494960E+00, +8.50950000E+01, +7.68562100E-02, +5.00854480E-01
+4.00230140E+01, +4.92488430E+00, +8.51100000E+01, +7.68588300E-02, +5.00868880E-01
+4.00237980E+01, +4.92471460E+00, +8.51830000E+01, +7.68575200E-02, +5.00861030E-01
+4.00251030E+01, +4.92479290E+00, +8.51640000E+01, +7.68496700E-02, +5.00844010E-01
+4.00241890E+01, +4.92481900E+00, +8.51070000E+01, +7.68535900E-02, +5.00837470E-01
+4.00252330E+01, +4.92489740E+00, +8.50600000E+01, +7.68470500E-02, +5.00866260E-01
+4.00232750E+01, +4.92470150E+00, +8.49910000E+01, +7.68522800E-02, +5.00857100E-01
+4.00237980E+01, +4.92485820E+00, +8.50510000E+01, +7.68470500E-02, +5.00863650E-01
+4.00261470E+01, +4.92470150E+00, +8.50030000E+01, +7.68470500E-02, +5.00854480E-01
+4.00257550E+01, +4.92453170E+00, +8.50190000E+01, +7.68431200E-02, +5.00854480E-01
+4.00245810E+01, +4.92453170E+00, +8.49860000E+01, +7.68418100E-02, +5.00849250E-01
+4.00245810E+01, +4.92474070E+00, +8.49910000E+01, +7.68614500E-02, +5.00862340E-01
+4.00248420E+01, +4.92471460E+00, +8.50280000E+01, +7.68365800E-02, +5.00862340E-01
+4.00241890E+01, +4.92466230E+00, +8.50730000E+01, +7.68562100E-02, +5.00854480E-01
+4.00249720E+01, +4.92476680E+00, +8.51440000E+01, +7.68470500E-02, +5.00859720E-01
+4.00252330E+01, +4.92462310E+00, +8.50830000E+01, +7.68431200E-02, +5.00849250E-01
+4.00243200E+01, +4.92479290E+00, +8.50930000E+01, +7.68588300E-02, +5.00850560E-01
+4.00245810E+01, +4.92480600E+00, +8.51180000E+01, +7.68444300E-02, +5.00844010E-01
+4.00245810E+01, +4.92481900E+00, +8.51560000E+01, +7.68575200E-02, +5.00858410E-01
+4.00260160E+01, +4.92481900E+00, +8.51930000E+01, +7.68627600E-02, +5.00861030E-01
+4.00264080E+01, +4.92481900E+00, +8.51750000E+01, +7.68496700E-02, +5.00861030E-01
+4.00243200E+01, +4.92458400E+00, +8.51810000E+01, +7.68549000E-02, +5.00864960E-01
+4.00251030E+01, +4.92481900E+00, +8.51750000E+01, +7.68522800E-02, +5.00858410E-01
+4.00256250E+01, +4.92458400E+00, +8.51590000E+01, +7.68483600E-02, +5.00850560E-01
+4.00245810E+01, +4.92472760E+00, +8.50860000E+01, +7.68444300E-02, +5.00862340E-01
+4.00256250E+01, +4.92480600E+00, +8.51430000E+01, +7.68509800E-02, +5.00859720E-01
+4.00237980E+01, +4.92484510E+00, +8.51120000E+01, +7.68549000E-02, +5.00842700E-01
+4.00248420E+01, +4.92480600E+00, +8.51180000E+01, +7.68522800E-02, +5.00863650E-01
+4.00248420E+01, +4.92468840E+00, +8.51050000E+01, +7.68444300E-02, +5.00849250E-01
+4.00248420E+01, +4.92472760E+00, +8.50660000E+01, +7.68535900E-02, +5.00853170E-01
+4.00249720E+01, +4.92487130E+00, +8.51200000E+01, +7.68535900E-02, +5.00846630E-01
+4.00237980E+01, +4.92479290E+00, +8.51010000E+01, +7.68601400E-02, +5.00847940E-01
+4.00249720E+01, +4.92479290E+00, +8.50860000E+01, +7.68562100E-02, +5.00850560E-01
+4.00253640E+01, +4.92506710E+00, +8.50550000E+01, +7.68496700E-02, +5.00855790E-01
+4.00239280E+01, +4.92468840E+00, +8.50800000E+01, +7.68483600E-02, +5.00854480E-01
+4.00249720E+01, +4.92461010E+00, +8.51020000E+01, +7.68444300E-02, +5.00849250E-01
+4.00232750E+01, +4.92484510E+00, +8.51430000E+01, +7.68575200E-02, +5.00847940E-01
+4.00245810E+01, +4.92481900E+00, +8.51080000E+01, +7.68575200E-02, +5.00851870E-01
+4.00252330E+01, +4.92471460E+00, +8.50940000E+01, +7.68457400E-02, +5.00853170E-01
+4.00245810E+01, +4.92492350E+00, +8.50350000E+01, +7.68614500E-02, +5.00844010E-01
+4.00244500E+01, +4.92491040E+00, +8.50350000E+01, +7.68535900E-02, +5.00841390E-01
+4.00245810E+01, +4.92491040E+00, +8.50780000E+01, +7.68535900E-02, +5.00841390E-01
+4.00252330E+01, +4.92462310E+00, +8.51130000E+01, +7.68483600E-02, +5.00847940E-01
+4.00256250E+01, +4.92479290E+00, +8.50970000E+01, +7.68483600E-02, +5.00840090E-01
+4.00257550E+01, +4.92476680E+00, +8.51070000E+01, +7.68444300E-02, +5.00849250E-01
+4.00260160E+01, +4.92497570E+00, +8.51470000E+01, +7.68562100E-02, +5.00849250E-01
+4.00247110E+01, +4.92468840E+00, +8.51910000E+01, +7.68496700E-02, +5.00849250E-01
+4.00249720E+01, +4.92494960E+00, +8.52290000E+01, +7.68535900E-02, +5.00857100E-01
+4.00258860E+01, +4.92513240E+00, +8.52010000E+01, +7.68483600E-02, +5.00842700E-01
+4.00252330E+01, +4.92513240E+00, +8.52230000E+01, +7.68365800E-02, +5.00849250E-01
+4.00256250E+01, +4.92510630E+00, +8.51830000E+01, +7.68522800E-02, +5.00854480E-01
+4.00260160E+01, +4.92515850E+00, +8.51570000E+01, +7.68483600E-02, +5.00863650E-01
+4.00264080E+01, +4.92501490E+00, +8.51600000E+01, +7.68549000E-02, +5.00842700E-01
+4.00262770E+01, +4.92521080E+00, +8.51730000E+01, +7.68522800E-02, +5.00854480E-01
+4.00247110E+01, +4.92493650E+00, +8.51690000E+01, +7.68535900E-02, +5.00846630E-01
+4.00253640E+01, +4.92491040E+00, +8.51410000E+01, +7.68535900E-02, +5.00861030E-01
+4.00247110E+01, +4.92466230E+00, +8.52130000E+01, +7.68509800E-02, +5.00850560E-01
+4.00257550E+01, +4.92487130E+00, +8.52100000E+01, +7.68588300E-02, +5.00858410E-01
+4.00224920E+01, +4.92488430E+00, +8.50970000E+01, +7.68614500E-02, +5.00857100E-01
+4.00245810E+01, +4.92505410E+00, +8.50680000E+01, +7.68509800E-02, +5.00864960E-01
+4.00244500E+01, +4.92487130E+00, +8.49990000E+01, +7.68549000E-02, +5.00887210E-01
+4.00254940E+01, +4.92474070E+00, +8.50150000E+01, +7.68405000E-02, +5.00887210E-01
+4.00235360E+01, +4.92492350E+00, +8.50500000E+01, +7.68483600E-02, +5.00888520E-01
+4.00248420E+01, +4.92500180E+00, +8.50430000E+01, +7.68562100E-02, +5.00870190E-01
+4.00254940E+01, +4.92489740E+00, +8.50830000E+01, +7.68522800E-02, +5.00880660E-01
+4.00252330E+01, +4.92496270E+00, +8.50550000E+01, +7.68457400E-02, +5.00872810E-01
+4.00260160E+01, +4.92489740E+00, +8.51020000E+01, +7.68509800E-02, +5.00861030E-01
+4.00252330E+01, +4.92480600E+00, +8.50570000E+01, +7.68496700E-02, +5.00867570E-01
+4.00265390E+01, +4.92470150E+00, +8.50790000E+01, +7.68444300E-02, +5.00861030E-01
+4.00251030E+01, +4.92455790E+00, +8.50040000E+01, +7.68444300E-02, +5.00868880E-01
+4.00252330E+01, +4.92467540E+00, +8.50070000E+01, +7.68457400E-02, +5.00866260E-01
+4.00261470E+01, +4.92471460E+00, +8.50270000E+01, +7.68640600E-02, +5.00893750E-01
+4.00245810E+01, +4.92491040E+00, +8.51300000E+01, +7.68535900E-02, +5.00895060E-01
+4.00248420E+01, +4.92481900E+00, +8.50640000E+01, +7.68444300E-02, +5.00893750E-01
+4.00241890E+01, +4.92464930E+00, +8.48150000E+01, +7.68470500E-02, +5.00881970E-01
+4.00247110E+01, +4.92479290E+00, +8.50440000E+01, +7.68483600E-02, +5.00898990E-01
+4.00248420E+01, +4.92485820E+00, +8.49940000E+01, +7.68640600E-02, +5.00883280E-01
+4.00249720E+01, +4.92475370E+00, +8.49750000E+01, +7.68535900E-02, +5.00888520E-01
+4.00265390E+01, +4.92488430E+00, +8.50070000E+01, +7.68535900E-02, +5.00876740E-01
+4.00248420E+01, +4.92477980E+00, +8.50290000E+01, +7.68535900E-02, +5.00885900E-01
+4.00244500E+01, +4.92498880E+00, +8.50410000E+01, +7.68627600E-02, +5.00880660E-01
+4.00247110E+01, +4.92500180E+00, +8.50760000E+01, +7.68522800E-02, +5.00872810E-01
+4.00247110E+01, +4.92500180E+00, +8.51200000E+01, +7.68653700E-02, +5.00885900E-01
+4.00228840E+01, +4.92538050E+00, +8.51700000E+01, +7.68745400E-02, +5.00883280E-01
+4.00252330E+01, +4.92517160E+00, +8.52800000E+01, +7.68666800E-02, +5.00896370E-01
+4.00251030E+01, +4.92506710E+00, +8.52400000E+01, +7.68601400E-02, +5.00892440E-01
+4.00244500E+01, +4.92506710E+00, +8.52270000E+01, +7.68549000E-02, +5.00887210E-01
+4.00258860E+01, +4.92502800E+00, +8.51140000E+01, +7.68614500E-02, +5.00885900E-01
+4.00237980E+01, +4.92500180E+00, +8.50440000E+01, +7.68522800E-02, +5.00885900E-01
+4.00253640E+01, +4.92489740E+00, +8.49940000E+01, +7.68483600E-02, +5.00881970E-01
+4.00248420E+01, +4.92492350E+00, +8.50790000E+01, +7.68522800E-02, +5.00883280E-01
+4.00248420E+01, +4.92472760E+00, +8.49820000E+01, +7.68483600E-02, +5.00884590E-01
+4.00253640E+01, +4.92477980E+00, +8.50440000E+01, +7.68601400E-02, +5.00891130E-01
+4.00247110E+01, +4.92502800E+00, +8.50910000E+01, +7.68614500E-02, +5.00923860E-01
+4.00252330E+01, +4.92513240E+00, +8.50500000E+01, +7.68470500E-02, +5.00893750E-01
+4.00251030E+01, +4.92481900E+00, +8.50950000E+01, +7.68509800E-02, +5.00888520E-01
+4.00245810E+01, +4.92479290E+00, +8.51040000E+01, +7.68535900E-02, +5.00885900E-01
+4.00254940E+01, +4.92517160E+00, +8.51510000E+01, +7.68575200E-02, +5.00898990E-01
+4.00241890E+01, +4.92494960E+00, +8.52060000E+01, +7.68601400E-02, +5.00884590E-01
+4.00249720E+01, +4.92492350E+00, +8.52410000E+01, +7.68719200E-02, +5.00884590E-01
+4.00261470E+01, +4.92498880E+00, +8.52440000E+01, +7.68535900E-02, +5.00895060E-01
+4.00241890E+01, +4.92504100E+00, +8.52500000E+01, +7.68653700E-02, +5.00908150E-01
+4.00256250E+01, +4.92511940E+00, +8.52380000E+01, +7.68614500E-02, +5.00891130E-01
+4.00264080E+01, +4.92493650E+00, +8.52310000E+01, +7.68522800E-02, +5.00900300E-01
+4.00275830E+01, +4.92471460E+00, +8.52690000E+01, +7.68601400E-02, +5.00897680E-01
+4.00249720E+01, +4.92479290E+00, +8.52750000E+01, +7.68614500E-02, +5.00896370E-01
+4.00252330E+01, +4.92480600E+00, +8.51340000E+01, +7.68588300E-02, +5.00896370E-01
+4.00256250E+01, +4.92459700E+00, +8.50710000E+01, +7.68457400E-02, +5.00900300E-01
+4.00260160E+01, +4.92457090E+00, +8.51150000E+01, +7.68496700E-02, +5.00895060E-01
+4.00247110E+01, +4.92479290E+00, +8.50550000E+01, +7.68457400E-02, +5.00887210E-01
+4.00251030E+01, +4.92453170E+00, +8.50110000E+01, +7.68496700E-02, +5.00900300E-01
+4.00254940E+01, +4.92472760E+00, +8.50300000E+01, +7.68431200E-02, +5.00901610E-01
+4.00251030E+01, +4.92467540E+00, +8.51120000E+01, +7.68522800E-02, +5.00898990E-01
+4.00261470E+01, +4.92467540E+00, +8.51370000E+01, +7.68588300E-02, +5.00889820E-01
+4.00251030E+01, +4.92470150E+00, +8.51340000E+01, +7.68431200E-02, +5.00908150E-01
+4.00254940E+01, +4.92457090E+00, +8.51680000E+01, +7.68509800E-02, +5.00901610E-01
+4.00257550E+01, +4.92489740E+00, +8.51620000E+01, +7.68549000E-02, +5.00910770E-01
+4.00245810E+01, +4.92485820E+00, +8.51870000E+01, +7.68522800E-02, +5.00898990E-01
+4.00253640E+01, +4.92481900E+00, +8.52530000E+01, +7.68601400E-02, +5.00896370E-01
+4.00248420E+01, +4.92492350E+00, +8.50920000E+01, +7.68483600E-02, +5.00902910E-01
+4.00251030E+01, +4.92508020E+00, +8.51700000E+01, +7.68575200E-02, +5.00893750E-01
+4.00268000E+01, +4.92466230E+00, +8.50880000E+01, +7.68509800E-02, +5.00883280E-01
+4.00254940E+01, +4.92481900E+00, +8.50340000E+01, +7.68457400E-02, +5.00892440E-01
+4.00261470E+01, +4.92480600E+00, +8.50070000E+01, +7.68483600E-02, +5.00892440E-01
+4.00251030E+01, +4.92470150E+00, +8.50280000E+01, +7.68496700E-02, +5.00892440E-01
+4.00256250E+01, +4.92471460E+00, +8.50320000E+01, +7.68522800E-02, +5.00889820E-01
+4.00260160E+01, +4.92464930E+00, +8.50480000E+01, +7.68509800E-02, +5.00906840E-01
